MBq-Hr/MBq
"Organ","Ac225","Fr221","At217","Bi213","Po213","Tl209","Pb209","Bi-Stable"
"Adrenal",0,0,0,0,0,0,0,0
"Blood",3.29470467093503,1.13532483608307,1.13005687925271,0.461624470971317,0.449630083774151,0.00858708507352745,0.0777404530653418,0
"Bone",0,0.127367669710813,0.126820678997812,0.103592285565916,0.100927946571243,0.000186878303103475,0.00487339278023768,0
"Brain",0,0.000499481057689461,0.00049733599606985,0.00037294397814285,0.000363360595501585,8.00014258583247e-06,0.000101362014951368,0
"Heart",0,0.0162331343749075,0.0161634198722701,0.0100542537109896,0.00979594115208607,0.000197252892171129,0.002462680132902,0
"Intestine",0,0.160333419518317,0.159644854738422,0.1022350891382,0.0996083978431372,0.00203170966802166,0.0263561286063654,0
"Kidney",0,0.0407077062016911,0.0405328836796927,0.0726380931789749,0.0707705757061524,0.00143036710865086,0.0192862639199767,0
"Liver",0,0.135109626104999,0.134529386936894,0.0969178740761262,0.0944275074831673,0.00191028169973424,0.0433048537445021,0
"Lung",0,0.00949014009609976,0.00944938392532714,0.00695043226808117,0.00677183307179468,0.000138295921663212,0.00199300105705304,0
"Muscle",0,0.207034898412282,0.206145770370953,0.137342481898664,0.133813645447322,0.00284342151727479,0.0347519302196677,0
"Pancreas",0,0.00399584846151569,0.0039786879685588,0.00264479353356034,0.00257683915717408,5.42063307573894e-05,0.000628169688550126,0
"Prostate",0,0,0,0,0,0,0,0
"RBM",0.358697685948572,0.123603913605818,0.123030386047674,0.0502575028880063,0.0489516623463793,0.000934884262037263,0.00846367835792028,0
"Salivatory",0,0,0,0,0,0,0,0
"Spleen",0,0.00524455110573934,0.00522202795873342,0.00361102930807571,0.00351824520661191,7.3517611937188e-05,0.00116284784288734,0
"Stomach",0,0.00774195639418664,0.00770870793908267,0.00527249422384049,0.00513702082001667,0.00010630659388662,0.00135357557782724,0
"Thyroid",0,0,0,0,0,0,0,0
"Tumour",0.323581453503253,0.113093375921035,0.113067651934988,0.0547214663519393,0.0534812855780641,0.00105831292412047,0.00947537488001022,0
"Whole Body",0,0.815402826678045,0.811901013584029,0.720045391444724,0.70154014488145,0.0142361144401935,0.203748124527807,0
"Clearance",0,0.912337515329737,0.904231155199748,0.711792077781279,0.689441803058216,0.0142398461636265,0.158076635576138,0
"Cleared",0,0.030183240530276,0.0342418693840581,0.22200854940414,0.22037979497602,0.00462611679383988,0.134211472041149,0

MBq-Hr/MBq (%)
"Organ","Total"
"Adrenal",0
