MBq-Hr/MBq
"Organ","Ac225","Fr221","At217","Bi213","Po213","Tl209","Pb209","Bi-Stable"
"Adrenal",0,0,0,0,0,0,0,0
"Blood",8.90429794369031,6.9035545520786,6.89195577500352,3.85012349787077,3.76693979038839,0.0731645512851779,2.27038430464223,0
"Bone",0,0.258971719216014,0.258796974744751,0.860050409289981,0.842353999721996,0.00159082189480158,0.123017976563319,0
"Brain",0,0.00101557536947457,0.00101489009703824,0.00138641344980382,0.00135778849058864,3.46647295920558e-05,0.00133498813120912,0
"Heart",0.266267911304388,0.240751742398196,0.240689997793537,0.189892114722903,0.186027254312282,0.0037628779767658,0.133040741282216,0
"Intestine",1.73074142347852,1.67634572238811,1.67586917380794,1.35284871929354,1.32527707461138,0.0271697181900923,0.990974119025957,0
"Kidney",1.06507164521755,0.913751564173267,0.913537821467794,1.11166526146539,1.08896582862284,0.0221328324579651,0.83849443275897,0
"Liver",4.5265544921746,3.8063873665775,3.80553095512535,3.0959437199518,3.03298936260054,0.0611144164401071,2.64859906340842,0
"Lung",0.66566977826097,0.538659789245698,0.538548085943213,0.430191087418175,0.421451482084177,0.00846808758587649,0.304564230867757,0
"Muscle",1.99700933478291,1.97904756232425,1.97846746752081,1.6464367855963,1.61286064724888,0.0341235662673682,1.19957095229168,0
"Pancreas",0,0.00812460295579653,0.00811912077630593,0.00827884713639663,0.00810771668951618,0.000193938451156969,0.00600724267362246,0
"Prostate",0,0,0,0,0,0,0,0
"RBM",0.969419534192091,0.751596664944041,0.750333894859254,0.419166671139156,0.410110380405187,0.00796549550282179,0.2471789363925,0
"Salivatory",0,0,0,0,0,0,0,0
"Spleen",0.133133955652194,0.114536312824619,0.114509380838799,0.0930209700184527,0.091128714490921,0.00185996209553267,0.0719567805915463,0
"Stomach",0,0.0157414182268558,0.0157307965040927,0.0172707177789083,0.0169138347513345,0.000386667449855481,0.0151097687692987,0
"Thyroid",0,0,0,0,0,0,0,0
"Tumour",0,0,0,0,0,0,0,0
