MBq-Hr/MBq
"Organ","Ac225","Fr221","At217","Bi213","Po213","Tl209","Pb209","Bi-Stable"
"Adrenal",0,0,0,0,0,0,0,0
"Blood",8.90429794369031,4.49409867913897,4.4863713039164,1.11375804024157,1.08979939233436,0.0194606743983924,0.644632031277029,0
"Bone",0,0.588572089127305,0.588174942601708,1.10616294005966,1.08342077204343,0.00204621442789026,0.120875998350752,0
"Brain",0,0.00230812583971492,0.00230656840235964,0.00259600369981318,0.00254237728474811,6.04651075267201e-05,0.00220547566990229,0
"Heart",0.266267911304388,0.208184309592192,0.208070282138804,0.148189329582619,0.145123984342242,0.00295585101012449,0.0959797116992895,0
"Intestine",1.73074142347852,1.60651482325796,1.6056027160612,1.20491560251512,1.17999407394406,0.0244426228174818,0.838187289803102,0
"Kidney",1.06507164521755,0.720793135142593,0.720412561040775,1.00618696087415,0.985437980823481,0.0201617979166555,0.737521837175288,0
"Liver",4.5265544921746,2.88824177626765,2.88674250689426,2.11993493328347,2.07610472679185,0.0421004578072723,1.81934390298341,0
"Lung",0.66566977826097,0.376779940458225,0.376591822300124,0.262588639293557,0.25715913467351,0.00519333528836437,0.166400662278784,0
"Muscle",1.99700933478291,1.95549480907276,1.95437367074394,1.53605863323568,1.50429483606305,0.0324714060381749,1.06745598762528,0
"Pancreas",0,0.0184650067177194,0.0184525472188771,0.0171507537971331,0.0167961118945859,0.000376473089536936,0.0124033388602699,0
"Prostate",0,0,0,0,0,0,0,0
"RBM",0.969419534192091,0.489276872325614,0.488435585507028,0.121255915671462,0.118647514488016,0.00211870245466369,0.0701817130825797,0
"Salivatory",0,0,0,0,0,0,0,0
"Spleen",0.133133955652194,0.090820431217735,0.0907723727558343,0.0669447864903344,0.0655605715081271,0.00135900686657102,0.0495880252129201,0
"Stomach",0,0.0357759505155813,0.0357518102365744,0.0348121436450458,0.0340924883384972,0.000743451921629259,0.0277199362295868,0
"Thyroid",0,0,0,0,0,0,0,0
"Tumour",0,0,0,0,0,0,0,0
"Whole Body",2.92894702434827,5.23288785115064,5.22964781653539,6.37025819453324,6.23876004981449,0.130040696329304,5.31937437169237,0
"Clearance",0,4.19702728305519,4.17278753422035,4.57567578386888,4.44770780262898,0.097667174016024,1.31849327308306,0
"Cleared",0,0.158406176486875,0.179707041032291,2.32121205613638,2.30680934278881,0.0487145786695299,5.27212104431141,0

MBq-Hr/MBq (%)
"Organ","Total"
"Adrenal",0
"Blood",15.8600264255727
"Bone",2.6666600453031
"Brain",0.00918552772196557
"Heart",0.821393556626597
"Intestine",6.25950850941315
"Kidney",4.01657923829903
"Liver",12.5023760138072
"Lung",1.61285952318209
"Muscle",7.67853662300795
"Pancreas",0.0639250673835115
"Prostate",0
"RBM",1.72669642536476
"Salivatory",0
"Spleen",0.380733197173636
"Stomach",0.129078526639376
"Thyroid",0
"Tumour",0
"Whole Body",24.0355845448777
"Clearance",14.3750442713992
"Cleared",7.86181250422819

Isotope Doses (Gy)
"Organ","Ac225","Fr221","At217","Bi213","Po213","Tl209","Pb209","Bi-Stable"
"Adrenal",0,0,0,0,0,0,0,0
