MBq-Hr/MBq
"Organ","Ac225","Fr221","At217","Bi213","Po213","Tl209","Pb209","Bi-Stable"
"Adrenal",0,0,0,0,0,0,0,0
"Blood",8.90429794369031,0.111385011648216,0.111338187075489,0.0564772527448034,0.0553084427682858,0.000106898906669005,0.178449051252285,0
"Bone",0,0.684683900931904,0.684396070184839,0.498724648182779,0.488403424752078,0.000921955176244776,0.0695930948900547,0
"Brain",0,0.00268503490561531,0.0026839061575876,0.00254196813609224,0.00248993279471942,5.4100290055879e-05,0.00211711612908926,0
"Heart",0,0.0872636344324976,0.0872269501215971,0.0726655656201367,0.0711803014693631,0.00144867670761759,0.0567693265588475,0
"Intestine",0,0.861896204702515,0.861533876585621,0.731818103123702,0.71685633842865,0.0147202045835217,0.5899580318247,0
"Kidney",0,0.218830344807648,0.21873835184339,0.410541768782795,0.402092070403982,0.00824915323652039,0.333198880837077,0
"Liver",0,0.726301941968942,0.725996615627447,0.668521025732054,0.654840359004305,0.0133822310719584,0.799206106210648,0
"Lung",0,0.0510156632066909,0.0509942169941645,0.0476450405658929,0.0466698696990776,0.000960283730225818,0.0411713157586411,0
"Muscle",0,1.11294696837755,1.11247910232006,0.970633743383082,0.95078304818595,0.0200928352951612,0.772492907859719,0
"Pancreas",0,0.0214802792449225,0.0214712492607008,0.0187048600390886,0.018322328856277,0.00038448009381795,0.0143011362769403,0
"Prostate",0,0,0,0,0,0,0,0
"RBM",0.969419534192091,0.0121265940100881,0.0121214961735411,0.00614873316173262,0.00602148368848272,1.16381874196094e-05,0.0194279209024665,0
"Salivatory",0,0,0,0,0,0,0,0
"Spleen",0,0.0281928665089608,0.0281810146546698,0.0252228688842841,0.0247068741932234,0.000516331298975513,0.0236128937053387,0
"Stomach",0,0.0416180410370373,0.0416005454426079,0.0369541785349557,0.0361982580659334,0.000751254019161424,0.0296686463279834,0
"Thyroid",0,0,0,0,0,0,0,0
"Tumour",13.3133955652194,9.6454621768167,9.63554246709914,7.63811858183422,7.47719563599488,0.148940428235709,4.95291290582005,0
"Whole Body",0,4.383319483417,4.38147680226176,4.68518254397048,4.58915421591479,0.0941198795264071,4.01105025685472,0
"Clearance",0,4.88604346802409,4.859607439039,4.02448186196194,3.91235928662461,0.0810500460654144,1.04781150692359,0
"Cleared",0,0.180617398872006,0.204923480328805,2.11136709234451,2.09775733456044,0.0441642658354154,4.61974435229153,0

MBq-Hr/MBq (%)
"Organ","Total"
"Adrenal",0
"Blood",7.19812681134269
"Bone",1.85485692338127
"Brain",0.00960940687684
"Heart",0.287818020693402
"Intestine",2.88677009176685
"Kidney",1.21657229304815
"Liver",2.74266445165832
"Lung",0.182263269717116
"Muscle",3.77543419293329
"Pancreas",0.0723563373668003
"Prostate",0
"RBM",0.783667031880051
"Salivatory",0
"Spleen",0.0996958713772054
"Stomach",0.142772959298247
"Thyroid",0
"Tumour",40.3663287062236
"Whole Body",16.9259171637855
"Clearance",14.3783893447636
"Cleared",7.07675712388714

Isotope Doses (Gy)
"Organ","Ac225","Fr221","At217","Bi213","Po213","Tl209","Pb209","Bi-Stable"
"Adrenal",0,0,0,0,0,0,0,0
"Blood",0.00554673280527918,7.54588861028511e-05,8.40674277356051e-05,8.96209478197571e-06,4.94756580775561e-05,4.46177281314793e-08,1.19769251300932e-05,0
"Bone",0,0.000510230524785999,0.000568438920665782,8.70541516254276e-05,0.000480586463860392,4.23288706623689e-07,5.13795063264528e-06,0
"Brain",0,7.14608578131651e-06,7.96132942108938e-06,1.58467689501825e-06,8.75028962021696e-06,8.87091538712087e-08,5.58226469985611e-07,0
"Heart",0,0.000985293645605761,0.00109769845048354,0.000192182296064163,0.00106122805159834,1.00775373520307e-05,6.35029035934633e-05,0
"Intestine",0,0.00321145095012364,0.00357782144183757,0.000638707193876401,0.00352691479340274,3.37917532215293e-05,0.000217778448252418,0
"Kidney",0,0.00263022060531682,0.00293028286111709,0.00115583093662856,0.00638155700101108,6.10864034670618e-05,0.000396767070645341,0
"Liver",0,0.00150345704743587,0.00167497525098142,0.000324146416658978,0.00178988764762052,1.70668314111808e-05,0.000163900421023818,0
"Lung",0,0.000190085881783019,0.000211771362600977,4.15830518978359e-05,0.000229614561557285,2.20443069594058e-06,1.51980730403742e-05,0
"Muscle",0,0.000138229119296599,0.000153998648768606,2.82379256025392e-05,0.000155927606792833,1.5375061036289e-06,9.50532623704078e-06,0
"Pancreas",0,0.000800361607507449,0.00089166889516201,0.000163249974500804,0.000901453878952136,8.82613850586734e-06,5.27915393745138e-05,0
"Prostate",0,0,0,0,0,0,0,0
"RBM",0.00221421995049451,3.01227005007349e-05,3.3559174781552e-05,3.57761041699837e-06,1.97503635067663e-05,1.7811109213776e-08,4.78111124144851e-06,0
"Salivatory",0,0,0,0,0,0,0,0
"Spleen",0,0.000583597005474182,0.000650175236055633,0.000122298360889204,0.00067531770639497,6.58495521751699e-06,4.8425095727129e-05,0
"Stomach",0,0.00103380040969712,0.00115173898958426,0.000215016086404733,0.00118729667321256,1.14972090585403e-05,7.30130100845082e-05,0
"Thyroid",0,0,0,0,0,0,0,0
"Tumour",4.56130473385314,3.59392795827556,4.00149679303965,0.666630309509287,3.67876106941636,0.0341908168945155,0.182832952307254,0
"Whole Body",0,0.000664241868114482,0.000740020269720993,0.00016630372281638,0.000918273995565324,8.78729157462494e-06,6.02183262128492e-05,0
"Clearance",0,0.0606851453501381,0.067270744915311,0.0117081257664456,0.0641623577156774,0.000620195899157089,0.00128930506764506,0
"Cleared",0,0.00224328604013507,0.0028367219668021,0.00614244325212413,0.0344030408865839,0.000337945478011224,0.00568447642088021,0

Total Doses (Gy)
"Organ","Carrier","Free","Total"
"Adrenal",0,0,0
"Blood",0.00554673280527918,0.000229985609556213,0.00577671841483539
"Bone",0,0.00165187130027687,0.00165187130027687
"Brain",0,2.60893173414979e-05,2.60893173414979e-05
"Heart",0,0.00340998288469729,0.00340998288469729
"Intestine",0,0.0112064645807143,0.0112064645807143
"Kidney",0,0.013555744878186,0.013555744878186
"Liver",0,0.00547343361513178,0.00547343361513178
"Lung",0,0.000690457361575432,0.000690457361575432
"Muscle",0,0.000487436132801247,0.000487436132801247
"Pancreas",0,0.00281835203400278,0.00281835203400278
"Prostate",0,0,0
"RBM",0.00221421995049451,9.18087715567139e-05,0.00230602872205122
"Salivatory",0,0,0
"Spleen",0,0.00208639835975863,0.00208639835975863
"Stomach",0,0.00367236237804173,0.00367236237804173
"Thyroid",0,0,0
"Tumour",4.56130473385314,12.1578398994426,16.7191446332958
"Whole Body",0,0.00255784547400465,0.00255784547400465
"Clearance",0,0.205735874714374,0.205735874714374
"Cleared",0,0.0516479140445366,0.0516479140445366
